,val_loss,val_acc,loss,acc,lr
0,3.0852486365278002,0.10269953252773889,3.146669178936467,0.09608385723948148,0.0010000000474974513
1,3.0978029048548335,0.10088495796760627,3.114226221777949,0.10365410037810564,0.0010000000474974513
2,3.095546332924767,0.10383481040465094,3.104157837184518,0.10016014199708813,0.0010000000474974513
3,3.096023181898404,0.10206489905846858,3.104455971408921,0.10219828441493947,0.0010000000474974513
4,3.0954948961207296,0.10265486947203105,3.1045906201150326,0.10045130520490671,0.0010000000474974513
5,3.0966225813975377,0.10206489911121605,3.1021519341068267,0.1017615397735044,0.0010000000474974513
6,3.0952758776403106,0.10206489911121605,3.1015817087486957,0.10234386595268405,0.00010000000474974513
7,3.0941403756099466,0.10442478118744572,3.1018252452226127,0.10161595796459297,0.00010000000474974513
8,3.093486195538951,0.10265486926104116,3.0975547588310626,0.10219828451906755,0.00010000000474974513
9,3.098227026188268,0.10324483999108847,3.1001592551556403,0.10103363154027847,0.00010000000474974513
10,3.0921664740132018,0.10147492848666369,3.09834958080781,0.10219828442361681,0.00010000000474974513
11,3.097146457908428,0.10029498760679127,3.0984957948802148,0.10205270266893875,1.0000000656873453e-05
12,3.0932727218729203,0.1061946924808806,3.099574366447481,0.10176153972144036,1.0000000656873453e-05
13,3.0956249004971665,0.10147492880314853,3.099093847875946,0.1016159579233756,1.0000000656873453e-05
14,3.0964020741724334,0.10029498760679127,3.0956792939714095,0.1033629371594404,1.0000000656873453e-05
15,3.0914796744827675,0.10265486941928358,3.0990147640965775,0.10176153952836955,1.0000000656873453e-05
16,3.0940286530857595,0.10206489916396352,3.0994457419669375,0.10132479475677439,1.0000001111620804e-06
17,3.0933864289680413,0.1079646041435478,3.1004830582691327,0.10190712132643431,1.0000001111620804e-06
18,3.0986530493845983,0.09852507615511397,3.0979858527000963,0.10292619232493451,1.0000001111620804e-06
19,3.086441068311708,0.10737463394097523,3.0991984271017428,0.10161595805570503,1.0000001111620804e-06
20,3.0971170556228773,0.0985250761023665,3.0977231297261816,0.10161595788432758,1.0000001111620804e-06
21,3.0994957523008364,0.10619469237538566,3.099385532372764,0.10074246838669326,1.000000082740371e-07
22,3.093214415237967,0.09734513506425166,3.0977735271931457,0.10423642687834686,1.000000082740371e-07
23,3.095955176902028,0.10265486952477852,3.099778609984583,0.1014703765396538,1.000000082740371e-07
24,3.0948171088125855,0.09970501698223891,3.1027868264348664,0.10248944770953144,1.000000082740371e-07
25,3.095276645643521,0.10737463367723786,3.0955294149031993,0.10234386608284414,1.000000082740371e-07
26,3.093597230236087,0.1002949873430539,3.0986295985870096,0.10205270292708961,1.000000082740371e-08
27,3.0878011450303338,0.10324484020207836,3.0984129231644952,0.10248944759455669,1.000000082740371e-08
28,3.0972126585192385,0.10737463367723786,3.099865718498069,0.10132479479799175,1.000000082740371e-08
29,3.0991781167224444,0.09734513511699913,3.0978158181507456,0.10190712107913014,1.000000082740371e-08
